model,trial,coverage,width
constant,897,0.92213,3.123769097863083
ridge,897,0.894485,2.159730573375203
rf,897,0.894425,1.751461465468338
gbm,897,0.905675,1.796060173496481
mlp,897,0.90471,1.8662080647530268
constant,898,0.892915,2.9030719418121196
ridge,898,0.918375,2.313388073278215
rf,898,0.9172,1.8779759775464786
gbm,898,0.900255,1.7677592116702712
mlp,898,0.91434,1.9232185071249583
constant,899,0.901785,2.964905022033462
ridge,899,0.8905,2.1362575468958505
rf,899,0.88645,1.7125461034804124
gbm,899,0.890635,1.719209943098659
mlp,899,0.881475,1.7433020216741406
constant,900,0.92203,3.1228832995424893
ridge,900,0.89057,2.1368148001173295
rf,900,0.904975,1.8076243286223068
gbm,900,0.897285,1.7533520370754407
mlp,900,0.892885,1.8009203803071858
constant,901,0.895455,2.920423910106578
ridge,901,0.89418,2.1581335271203894
rf,901,0.91177,1.8466839216276856
gbm,901,0.9212,1.8869995490858034
mlp,901,0.926575,2.0044852327635345
constant,902,0.927105,3.16573863894817
ridge,902,0.918755,2.3159323547054607
rf,902,0.88834,1.7212470721736532
gbm,902,0.882865,1.6814879275256018
mlp,902,0.89951,1.837047717655497
constant,903,0.9113,3.0369650759328097
ridge,903,0.90892,2.2483037774830272
rf,903,0.915755,1.8692574745659507
gbm,903,0.925665,1.9162665494765663
mlp,903,0.927885,2.013897699678381
constant,904,0.896575,2.927668892476854
ridge,904,0.88044,2.0810879017605783
rf,904,0.898555,1.7720139926691194
gbm,904,0.900255,1.767771361511541
mlp,904,0.881555,1.7438025814745102
constant,905,0.909685,3.024272100541965
ridge,905,0.908125,2.243404111382938
rf,905,0.909465,1.8331247166384133
gbm,905,0.916405,1.8579232164401391
mlp,905,0.898005,1.8284930012510576
constant,906,0.898685,2.9419548292332296
ridge,906,0.91547,2.2930399454556363
rf,906,0.91155,1.8452796477922517
gbm,906,0.90149,1.7738523556489056
mlp,906,0.906825,1.878336973880178
constant,907,0.89831,2.939843234398685
ridge,907,0.903015,2.2106709649797884
rf,907,0.906555,1.8168843626368607
gbm,907,0.89069,1.7194998341996548
mlp,907,0.900215,1.8411388698230429
constant,908,0.90183,2.9653288143784744
ridge,908,0.8902,2.1345901283818245
rf,908,0.92704,1.9391796367491994
gbm,908,0.908125,1.8108202816589312
mlp,908,0.925675,1.997866869054206
constant,909,0.91925,3.1015804795795496
ridge,909,0.90573,2.2273374806997115
rf,909,0.89045,1.7319811336246578
gbm,909,0.880205,1.6692292342404074
mlp,909,0.899225,1.8356394639429285
constant,910,0.888845,2.8766582078446
ridge,910,0.89866,2.183806410210667
rf,910,0.90579,1.8121606908359413
gbm,910,0.91602,1.8556838052388986
mlp,910,0.885585,1.7645662812758425
constant,911,0.9085,3.014232289549615
ridge,911,0.917585,2.308002346698127
rf,911,0.913545,1.8570053584523867
gbm,911,0.8971,1.7522669060111042
mlp,911,0.913705,1.919880843887442
constant,912,0.925465,3.150908822105487
ridge,912,0.931225,2.4088475168353622
rf,912,0.90958,1.8339868320815114
gbm,912,0.908175,1.8110234641246612
mlp,912,0.92041,1.9619969643304684
constant,913,0.901885,2.9657698441816187
ridge,913,0.89738,2.1761897293343058
rf,913,0.922145,1.9080663771458695
gbm,913,0.902395,1.7785407184670472
mlp,913,0.897045,1.8232229960277462
constant,914,0.8836,2.843798096922808
ridge,914,0.89982,2.191364696319653
rf,914,0.9004,1.7823462784634942
gbm,914,0.905385,1.7948993133919404
mlp,914,0.91174,1.907399467231898
constant,915,0.89797,2.9372982487309462
ridge,915,0.911305,2.264433168046782
rf,915,0.922895,1.9128777242082942
gbm,915,0.90855,1.8125927633697425
mlp,915,0.900695,1.843334109402952
constant,916,0.895435,2.9203066805220166
ridge,916,0.896055,2.16823463711008
rf,916,0.905875,1.8129122415797911
gbm,916,0.900405,1.7683241468325468
mlp,916,0.907825,1.8842006878649251
constant,917,0.89632,2.9259890876718684
ridge,917,0.913395,2.278643398619089
rf,917,0.897235,1.765358323793675
gbm,917,0.89019,1.7170471752232999
mlp,917,0.90018,1.840765558718131
constant,918,0.88459,2.8500522761027414
ridge,918,0.87297,2.043724347703063
rf,918,0.888415,1.7216696459486251
gbm,918,0.903425,1.78377998171073
mlp,918,0.89268,1.7998816405722047
constant,919,0.89216,2.8977500680210753
ridge,919,0.899185,2.1873234046019787
rf,919,0.897465,1.7666805894737279
gbm,919,0.888105,1.706913480987692
mlp,919,0.90078,1.8437272998970025
constant,920,0.8783,2.8108668469947755
ridge,920,0.89989,2.1918389079707477
rf,920,0.87242,1.6495330434714253
gbm,920,0.874875,1.6455199266224432
mlp,920,0.883465,1.7535748829166198
constant,921,0.91678,3.08103454018494
ridge,921,0.916585,2.3006728473049467
rf,921,0.920195,1.8958646818124625
gbm,921,0.921475,1.8886182465570847
mlp,921,0.921575,1.9700312943772613
constant,922,0.906585,2.9999016402203624
ridge,922,0.909555,2.2521084422578297
rf,922,0.90603,1.8135746051742885
gbm,922,0.90008,1.766841571948735
mlp,922,0.893415,1.8031427450792772
constant,923,0.89797,2.937315338072054
ridge,923,0.875555,2.056008364116103
rf,923,0.912015,1.848167693184752
gbm,923,0.9225,1.89538063598623
mlp,923,0.911645,1.9069469626548163
constant,924,0.92044,3.1115061723109507
ridge,924,0.904065,2.2168662128674375
rf,924,0.915865,1.8698895068332457
gbm,924,0.9105,1.8231559214939472
mlp,924,0.91971,1.9573452129053623
constant,925,0.90661,3.0000096414097657
ridge,925,0.898675,2.1838583839260406
rf,925,0.88777,1.7185565536891536
gbm,925,0.8791,1.6643608549856739
mlp,925,0.899095,1.835030450849473
constant,926,0.90623,2.9972788364976815
ridge,926,0.90666,2.2332976418162676
rf,926,0.898285,1.7706473451912006
gbm,926,0.881665,1.675405964589867
mlp,926,0.89378,1.805038613282513
constant,927,0.908575,3.015030703997228
ridge,927,0.89058,2.136948158474776
rf,927,0.84891,1.5524945270564185
gbm,927,0.867925,1.6162364326912813
mlp,927,0.88576,1.7654771070679276
constant,928,0.926615,3.1611375530370607
ridge,928,0.88991,2.132891330481626
rf,928,0.87716,1.6703256663222206
gbm,928,0.89355,1.7340976867655407
mlp,928,0.888425,1.778265834323793
constant,929,0.91878,3.0978594085899536
ridge,929,0.94188,2.501304835873131
rf,929,0.90889,1.8296085256699959
gbm,929,0.91555,1.8528485825299055
mlp,929,0.92778,2.0132082264765305
constant,930,0.87932,2.8163265974071967
ridge,930,0.89129,2.140565440094483
rf,930,0.90605,1.813828613265844
gbm,930,0.892665,1.7296592292332011
mlp,930,0.89875,1.8332993737078689
constant,931,0.904425,2.9837776020989386
ridge,931,0.90584,2.228153534734673
rf,931,0.898785,1.773427261748088
gbm,931,0.909555,1.8179482029961744
mlp,931,0.9171,1.9400697035583587
constant,932,0.897485,2.9338916588555266
ridge,932,0.869975,2.0284832331124503
rf,932,0.868185,1.6320379520678707
gbm,932,0.862075,1.5908063711204985
mlp,932,0.8868,1.7704780286447994
constant,933,0.900065,2.95284361982956
ridge,933,0.894995,2.162265476367601
rf,933,0.897815,1.7684713440254514
gbm,933,0.91262,1.834669680059926
mlp,933,0.898645,1.8326426816886432
constant,934,0.891975,2.8961972513693137
ridge,934,0.908005,2.2424623287413845
rf,934,0.90078,1.7843746812606591
gbm,934,0.90711,1.8050421080669363
mlp,934,0.89604,1.8173964392037447
constant,935,0.907855,3.0091870130282805
ridge,935,0.89467,2.1606024409579994
rf,935,0.901555,1.7881725690961907
gbm,935,0.895665,1.7448142423774184
mlp,935,0.889175,1.7816659224745075
constant,936,0.897735,2.935645554150651
ridge,936,0.908725,2.2471094387994843
rf,936,0.89387,1.7487879147464764
gbm,936,0.920685,1.8841514720009997
mlp,936,0.90571,1.8716292853658785
constant,937,0.903105,2.974688528612852
ridge,937,0.91214,2.2699262963154925
rf,937,0.90894,1.829906323068072
gbm,937,0.903795,1.7857938389206072
mlp,937,0.91535,1.9294667897376203
constant,938,0.881665,2.8324345687033743
ridge,938,0.903105,2.2111078279038745
rf,938,0.89782,1.7684776980278587
gbm,938,0.881575,1.6750069265368348
mlp,938,0.895,1.8119564884426183
constant,939,0.904795,2.986560517548741
ridge,939,0.92354,2.3496892821540714
rf,939,0.906445,1.8165333617535195
gbm,939,0.90483,1.791604503774216
mlp,939,0.88417,1.757220284108484
constant,940,0.889385,2.8802862110479213
ridge,940,0.897525,2.1771420355805184
rf,940,0.886055,1.7107223370247284
gbm,940,0.866435,1.6099875256131537
mlp,940,0.87844,1.7296226183083259
constant,941,0.904365,2.9831197528268008
ridge,941,0.912585,2.2730750915367444
rf,941,0.91303,1.853844511735456
gbm,941,0.90803,1.8101580967744964
mlp,941,0.911265,1.9046895923842433
constant,942,0.897355,2.9331342220712084
ridge,942,0.91666,2.301047794093435
rf,942,0.87621,1.6664304158070022
gbm,942,0.88794,1.7062217455182276
mlp,942,0.897415,1.825180844377008
constant,943,0.909265,3.021315337689595
ridge,943,0.911115,2.2632262268968644
rf,943,0.91003,1.8364735342703618
gbm,943,0.913115,1.8377592878722437
mlp,943,0.896835,1.8221216690327753
constant,944,0.908,3.010512952671614
ridge,944,0.90306,2.210967857764533
rf,944,0.89288,1.743923373089783
gbm,944,0.887205,1.702885141316695
mlp,944,0.88972,1.784312467416409
constant,945,0.892645,2.9014352186720163
ridge,945,0.925835,2.3663958509829683
rf,945,0.906205,1.8148081522349693
gbm,945,0.90086,1.7704141785097454
mlp,945,0.9097,1.8951181685584848
constant,946,0.908625,3.015390247262087
ridge,946,0.920635,2.329178969938352
rf,946,0.909855,1.835558760898273
gbm,946,0.898145,1.757702032178
mlp,946,0.89397,1.805952681358196
constant,947,0.89721,2.9321178246187882
ridge,947,0.899385,2.1887148989057006
rf,947,0.889545,1.7278753396451745
gbm,947,0.876445,1.6521151611445277
mlp,947,0.885535,1.7642537430445533
constant,948,0.89046,2.8875514098422137
ridge,948,0.88877,2.126429744190612
rf,948,0.89006,1.7302999624095372
gbm,948,0.892635,1.7295216784059355
mlp,948,0.906655,1.8773345966066495
constant,949,0.911075,3.035263097976574
ridge,949,0.897015,2.1742645194761314
rf,949,0.90423,1.8036064777504635
gbm,949,0.89674,1.7502656709971987
mlp,949,0.904765,1.8664869445585572
constant,950,0.91984,3.106748251359078
ridge,950,0.882025,2.0896847335282027
rf,950,0.887785,1.718637722280294
gbm,950,0.88503,1.692580291291877
mlp,950,0.890825,1.7901560551385713
constant,951,0.87832,2.811041027673996
ridge,951,0.897315,2.1759839260830907
rf,951,0.88845,1.721979216889977
gbm,951,0.905545,1.7955280292132336
mlp,951,0.892955,1.8013127729519431
constant,952,0.906355,2.9983007984303027
ridge,952,0.88453,2.103692595819069
rf,952,0.88098,1.6877064100871282
gbm,952,0.89199,1.7265333993012653
mlp,952,0.888955,1.7808758298070817
constant,953,0.86394,2.727152916714404
ridge,953,0.872655,2.0418737462724765
rf,953,0.89384,1.7486645360771287
gbm,953,0.894135,1.7373018573039474
mlp,953,0.869985,1.6914016062498298
constant,954,0.90465,2.985426206589172
ridge,954,0.880885,2.0835258826658416
rf,954,0.88894,1.724320678628721
gbm,954,0.896555,1.7494272629090801
mlp,954,0.887885,1.7754825753498258
constant,955,0.90737,3.005143198114923
ridge,955,0.91133,2.2646991621401495
rf,955,0.90468,1.8061859767689472
gbm,955,0.89762,1.7549586371152737
mlp,955,0.91833,1.9482235928102414
constant,956,0.88882,2.8763083956961095
ridge,956,0.891665,2.1428260622628086
rf,956,0.873975,1.6558076779343927
gbm,956,0.8828,1.6811171103020175
mlp,956,0.890845,1.7903260651754493
constant,957,0.881655,2.832380551150041
ridge,957,0.89212,2.145348007425655
rf,957,0.88622,1.7113393093853384
gbm,957,0.890785,1.7200191592638685
mlp,957,0.890595,1.7892481997802188
constant,958,0.90873,3.0164878652041685
ridge,958,0.885385,2.1081741305579067
rf,958,0.90233,1.792766292008091
gbm,958,0.91137,1.827921647022581
mlp,958,0.90096,1.8447639469685662
constant,959,0.931595,3.2050907072330395
ridge,959,0.90119,2.200278104939936
rf,959,0.910355,1.8380098082033713
gbm,959,0.91779,1.8668584408874835
mlp,959,0.91326,1.9175479653341378
constant,960,0.90052,2.9564973853598477
ridge,960,0.889405,2.130152267979709
rf,960,0.89047,1.7321463275705171
gbm,960,0.877785,1.6585489126804418
mlp,960,0.89397,1.8059474699079778
constant,961,0.92027,3.109959289793606
ridge,961,0.911315,2.264482088687619
rf,961,0.933645,1.9840934358787674
gbm,961,0.93386,1.972663353702045
mlp,961,0.91836,1.9484154963038955
constant,962,0.89519,2.918353423741541
ridge,962,0.89795,2.179741930045248
rf,962,0.91247,1.850644010353435
gbm,962,0.89567,1.7448538511690193
mlp,962,0.905635,1.8712923820196925
constant,963,0.902115,2.9674970825553046
ridge,963,0.90187,2.2041641337524815
rf,963,0.886665,1.7136967069045892
gbm,963,0.898515,1.7593930563325175
mlp,963,0.91624,1.9346197814615627
constant,964,0.904495,2.984515278967786
ridge,964,0.88686,2.11582819334278
rf,964,0.89819,1.7699130812473873
gbm,964,0.893165,1.7321224250703886
mlp,964,0.89976,1.838382715612542
constant,965,0.895905,2.9233600290760187
ridge,965,0.90629,2.231085939449615
rf,965,0.907715,1.8234886619237374
gbm,965,0.90249,1.7789439845374382
mlp,965,0.917175,1.940438643157139
constant,966,0.87488,2.7902569329147493
ridge,966,0.897275,2.175697788023677
rf,966,0.873755,1.65486998442411
gbm,966,0.87562,1.6487200572881586
mlp,966,0.88707,1.7714875065459943
constant,967,0.90439,2.9834285050316476
ridge,967,0.916915,2.3028659489298255
rf,967,0.9098,1.8354179781481639
gbm,967,0.904465,1.7891807005697329
mlp,967,0.90368,1.8605874581482966
constant,968,0.89793,2.9370222112483626
ridge,968,0.87742,2.065482178077562
rf,968,0.88467,1.7045078661760795
gbm,968,0.888955,1.710576612182035
mlp,968,0.903535,1.8598547335841913
constant,969,0.912085,3.042777252641118
ridge,969,0.897335,2.176049109195802
rf,969,0.88201,1.6921317578005348
gbm,969,0.88877,1.7098498395852486
mlp,969,0.889925,1.7854632520699065
constant,970,0.90171,2.9643180400461686
ridge,970,0.90847,2.24550183900377
rf,970,0.908545,1.8279173954652053
gbm,970,0.90409,1.7873318389083175
mlp,970,0.903735,1.8608930444586285
constant,971,0.92317,3.132809825717727
ridge,971,0.90667,2.2334296192035183
rf,971,0.89723,1.7653460415162554
gbm,971,0.906035,1.798852841057466
mlp,971,0.91469,1.925335243728957
constant,972,0.891335,2.8930883922270585
ridge,972,0.901285,2.2008491426286834
rf,972,0.903005,1.796907119032801
gbm,972,0.901075,1.7715644733440539
mlp,972,0.902385,1.8533326683313227
constant,973,0.91022,3.0281994394995646
ridge,973,0.916635,2.3009457925368064
rf,973,0.910855,1.8412823209451699
gbm,973,0.91041,1.8226672038990668
mlp,973,0.90439,1.8644208818970305
constant,974,0.91328,3.0512695169110904
ridge,974,0.91736,2.306498866674267
rf,974,0.90402,1.8022218068676374
gbm,974,0.922365,1.8944710101242863
mlp,974,0.926185,2.001803941348655
constant,975,0.88646,2.861130815915314
ridge,975,0.89095,2.1389864564077277
rf,975,0.87581,1.66483478460765
gbm,975,0.89375,1.7349744813745647
mlp,975,0.892815,1.800569333134326
constant,976,0.87688,2.802176645198042
ridge,976,0.90405,2.2166442192951132
rf,976,0.89737,1.7661310176395595
gbm,976,0.86918,1.6218792319460642
mlp,976,0.87453,1.7121166205463416
constant,977,0.92715,3.1661764455323995
ridge,977,0.912135,2.269804137526215
rf,977,0.905785,1.8120335920559705
gbm,977,0.92426,1.9073968235484244
mlp,977,0.919305,1.9546548111608912
constant,978,0.90445,2.984064342052723
ridge,978,0.91753,2.307656243991371
rf,978,0.901835,1.7899606370016172
gbm,978,0.923725,1.9035228634100037
mlp,978,0.892115,1.797261614121369
constant,979,0.89101,2.8910002532529644
ridge,979,0.91057,2.259465923096728
rf,979,0.909265,1.83193805781308
gbm,979,0.911845,1.8310269382199593
mlp,979,0.89989,1.8391409029866208
constant,980,0.869385,2.7584938874901104
ridge,980,0.902505,2.2075078049617116
rf,980,0.89714,1.7648074270534964
gbm,980,0.91553,1.8526480476551264
mlp,980,0.891795,1.7956616298555157
constant,981,0.86778,2.7496574818112203
ridge,981,0.867745,2.0171197440301607
rf,981,0.89136,1.7366655349404367
gbm,981,0.89269,1.730018218422771
mlp,981,0.90177,1.84960810981199
constant,982,0.89693,2.9299728441252455
ridge,982,0.894855,2.1617154003515466
rf,982,0.88347,1.6987072166299844
gbm,982,0.89069,1.7194645487106963
mlp,982,0.89571,1.8158267917662037
constant,983,0.914175,3.0590388811140548
ridge,983,0.9102,2.2569782779950778
rf,983,0.92162,1.9043580051477023
gbm,983,0.92661,1.9224079626765627
mlp,983,0.9269,2.0068568114658767
constant,984,0.889995,2.884183663115765
ridge,984,0.895195,2.163356887923407
rf,984,0.903255,1.7984775979076404
gbm,984,0.902975,1.781543101350951
mlp,984,0.88397,1.7563981278237413
constant,985,0.865905,2.7382435097371767
ridge,985,0.888855,2.126904362216199
rf,985,0.90892,1.8297780774135988
gbm,985,0.904575,1.7898532350982954
mlp,985,0.89439,1.8083572813062325
constant,986,0.914115,3.05851068498381
ridge,986,0.89827,2.1814011337099886
rf,986,0.914815,1.8643835076211297
gbm,986,0.904995,1.7925495798170021
mlp,986,0.91151,1.9062639189895456
constant,987,0.864785,2.7320789132706658
ridge,987,0.91084,2.2616160720622167
rf,987,0.90236,1.793083248222186
gbm,987,0.910925,1.8254868212683744
mlp,987,0.91746,1.9427288817590735
constant,988,0.8949,2.916479963920157
ridge,988,0.88468,2.104618543371333
rf,988,0.880525,1.6852291290728667
gbm,988,0.878795,1.6629351683494251
mlp,988,0.890875,1.7904241520563087
constant,989,0.91636,3.076538528886693
ridge,989,0.903205,2.2116199884164836
rf,989,0.899375,1.7766566605946847
gbm,989,0.89194,1.7262071572895823
mlp,989,0.886755,1.770312012597316
constant,990,0.898155,2.9386698654331855
ridge,990,0.900245,2.194178364688643
rf,990,0.899045,1.7746865548344402
gbm,990,0.892,1.726601043357629
mlp,990,0.881135,1.7419904498673549
constant,991,0.913475,3.053498527996406
ridge,991,0.89283,2.1497871933588284
rf,991,0.895155,1.755436968898605
gbm,991,0.899725,1.7648161643988667
mlp,991,0.89697,1.822788550158722
constant,992,0.910185,3.0279650290776816
ridge,992,0.900125,2.1933708560435172
rf,992,0.89731,1.7657837223145108
gbm,992,0.88979,1.7149496732725193
mlp,992,0.880485,1.7384544096403454
constant,993,0.91098,3.034383697723391
ridge,993,0.90428,2.218193780123018
rf,993,0.929345,1.9547099428024193
gbm,993,0.910225,1.8214886534992498
mlp,993,0.906635,1.877215368280897
constant,994,0.89995,2.951869689951275
ridge,994,0.904225,2.2177951664763182
rf,994,0.891185,1.7355512805937798
gbm,994,0.89056,1.7187842350988605
mlp,994,0.89837,1.8307643439726697
constant,995,0.901145,2.960184063113557
ridge,995,0.88741,2.1189639841486
rf,995,0.901725,1.7890135467510149
gbm,995,0.898605,1.7598115082504533
mlp,995,0.888835,1.7803690118217825
constant,996,0.899325,2.9467489378000593
ridge,996,0.901305,2.2009239753918135
rf,996,0.876605,1.6680369066964382
gbm,996,0.893,1.731429357333617
mlp,996,0.90261,1.8547017243364767
constant,997,0.90272,2.9720466135320995
ridge,997,0.90325,2.211832541744727
rf,997,0.9042,1.8032683781977235
gbm,997,0.90149,1.773875368945506
mlp,997,0.90395,1.8618472412288956
constant,998,0.932975,3.219175954258456
ridge,998,0.912475,2.272153565163662
rf,998,0.919445,1.891574349464506
gbm,998,0.912605,1.834582971805974
mlp,998,0.894895,1.8112141125792194
constant,999,0.893,2.904004506590775
ridge,999,0.91885,2.316567193490517
rf,999,0.89291,1.7441274841237309
gbm,999,0.90448,1.789262067674974
mlp,999,0.91095,1.9024327126076401
